,region_center_ap,region_id,survival_days,sex,paxinos_flatmap_x,id,display_name,title,section,case_id,section_y,section_x,status,a,region_name,memo,hemisphere,injection_id,flatmap_y,flatmap_x,dob,h,region,l,case_memo,paxinos_flatmap_y,action,perfusion_date,injection_date,tracer
218,-1.0,2755,,M,0.269999999999996,242,W6BL,w6bl-fr-c27b,c27b,W6BL,7.186342,21.553811,Hidden,0.5,"Visual area 4, transitional part (middle temporal crescent)","The FR injection was centred in the dorsal part of area V4T, leading to label in the peripheral lower quadrant representation in many extra striate areas.",L,W6BL-FR,-0.804749246368743,2.04054908529859,2008-07-23,13.4,V4T(MTC),8.5,"This animal had a large V1 lesion in the injected hemisphere, which encompassed the central and near-peripheral representations but spared the far periphery in the calcarine sulcus. The lesion was created at the age of 6 weeks postnatal.
After reaching adulthood this animal received 2 injections (FE and FR) in the left (V1 lesion) hemisphere. It also received electrophysiological recordings in a terminal session (Yu et al. 2013, J Neurosci 33:12479 –12489)",0.07000000000000028,https://www.marmosetbrain.org/goto/W6BL/c27b/21.553811/7.186342/3,2009-09-17,2009-09-01,FR
219,-1.0,2727,10.0,M,,83,CJ76,cj76-fb-c27b,c27b,CJ76,8.574002,12.130856,Active,0.0,Lateral intraparietal area of cortex,FB injection straddled the border between the lateral intraparietal area (LIP) and area OPt. The centre of mass was assessed to be in LIP.,L,CJ76-FB,-2.47089695930481,0.417607098817825,2006-01-23,15.16,LIP,6.76,This case had 4 injections in the posterior parietal cortex. Only 1 section in 800 µm is used as the basis of the analysis shown here as the alternate series could not be plotted consistently due to histology artefacts in the fluorescence series.,,https://www.marmosetbrain.org/goto/CJ76/c27b/12.130856/8.574002/3,2007-08-17,2007-07-08,FB
220,-1.0,2727,,F,0.9800000000000004,331,CJ210,cj210-fb-c27b,c27b,CJ210,5.964069,18.577081,Hidden,-0.33,Lateral intraparietal area of cortex,"The FB injection was large, and centred on the causal part of the lateral intraparietal area (LIP), with likely invasion of the medial intraparietal area (MIP), and (possibly) a small invasion of area V3a.
",L,CJ210-FB,-4.86640227463122,2.8409118460747,2016-02-15,15.273,LIP,5.074,"This animal had 4 tracer injections, but the DY injection was not plotted given extensive track left in the white matter (visible in section c27b).",-3.76,https://www.marmosetbrain.org/goto/CJ210/c27b/18.577081/5.964069/3,2020-10-27,2020-10-14,FB
221,-1.0,2731,,F,,362,W6L,w6l-dy-c28a,c28a,W6L,3.517896,16.597076,Hidden,-0.815,"Parietal area PE, caudal part",,L,W6L-DY,-7.11286899804595,3.4633628206065,,16.695,PEC,3.129,,,https://www.marmosetbrain.org/goto/W6L/c28a/16.597076/3.517896/3,,,DY
222,-0.5,2729,15.0,F,,92,CJ55,cj55-fb-c22a,c22a,CJ55,7.057388,12.574004,Active,0.82,Occipito-parietal transitional area of cortex,"A large FB injection was placed at the junction between visual cortex (area MST) and posterior parietal cortex (Opt/ PG). The resulting pattern on label was complex, including peripheral representations in visual cortex (V2, V3, V4, DM, MT) and various association areas in caudomedial, parahippocampal, polysensory (PGa/ IPa), prefrontal (area 12) and posterior parietal regions. ",L,CJ55-FB,-0.678883016109467,-0.228744208812714,2002-01-02,13.77,OPt,7.926,This animal had 4 injections in the posterior parietal region.,,https://www.marmosetbrain.org/goto/CJ55/c22a/12.574004/7.057388/3,2005-11-13,2005-10-29,FB
223,-0.5,2744,14.0,M,,214,CJ205,cj205-fb-c31b,c31b,CJ205,5.868409,13.435181,Hidden,0.8,"Parietal area PG, medial part (cortex)","The FB injection was in medial parietal/ precuneate cortex, centred in area PGM but with some inclusion of adjacent area 23b. There was no evidence of leakage of tracer up the track.",L,CJ205-FB,-10.2448587417603,0.818751752376556,2016-10-25,14.5,PGM,0.85,This animal had 4 effective injections.,,https://www.marmosetbrain.org/goto/CJ205/c31b/13.435181/5.868409/3,2020-06-15,2020-06-01,FB
224,-0.5,2728,,M,0.259999999999998,334,W6F,w6f-ctbr-c27b,c27b,W6F,5.776252,17.729518,Hidden,0.725,Medial intraparietal area of cortex,"The injection of CTB-red encompassed all layers of cortex. It was centred in the medial intraparietal area (MIP) but likely invaded the ventral intraparieital area (VIP), particularly in the infragranular layers of cortex.",L,W6F-CTBr,-5.96744130202651,1.83636737532119,2017-05-20,16.493,MIP,4.352,"This animal had a large V1 lesion in the injected hemisphere, created at the age of 38 days postnatal. The lesion encompassed the central and near-peripheral representations but spared the far periphery in the calcarine sulcus. It received 4 tracer injections in the left (V1 lesion) hemisphere after 16 months from the lesion creation. Images of sections are flipped left-right to facilitate comparison with other cases. 
Other results from this case have been published (Atapour et al. 2021 Brain Struct Funct 226:2763-2775; 2022 Proc Natl Acad Sci U S A. 119(4):e2117137119).",-4.659999999999998,https://www.marmosetbrain.org/goto/W6F/c27b/17.729518/5.776252/3,2018-11-13,2018-10-30,CTBr
225,-0.5,2744,,F,0.6799999999999997,330,CJ210,cj210-ctbr-c30a,c30a,CJ210,4.79619,14.403484,Hidden,0.647,"Parietal area PG, medial part (cortex)",The CTB-red injection crossed from area V6a into medial parietal area PGM.,L,CJ210-CTBr,-9.85543969182545,2.25714219705869,2016-02-15,16.676,PGM,0.786,"This animal had 4 tracer injections, but the DY injection was not plotted given extensive track left in the white matter (visible in section c27b).",-8.2,https://www.marmosetbrain.org/goto/CJ210/c30a/14.403484/4.79619/3,2020-10-27,2020-10-14,CTBr
226,-0.5,2728,15.0,F,0.3862466430664071,205,CJ185,cj185-fb-c15c,c15c,CJ185,3.116386,5.876989,Hidden,0.608,Medial intraparietal area of cortex,"The Fast Blue injection was largely restricted to the medial intraparietal area (MIP), with possible minor involvement of the ventral intraperietal area (VIP) at rostral levels.",L,CJ185-FB,-6.28208251386781,1.91690058188882,2014-09-24,16.997,MIP,4.222,"This animal had 4 injections, but only 3 are presented since a CTB-green injection in peripheral V1 revealed substantial white matter leakage, which led to labeled infra granular neurones in the central representations of various visual areas.",-4.887639808654784,https://www.marmosetbrain.org/goto/CJ185/c15c/5.876989/3.116386/3,2017-08-23,2017-08-08,FB
227,-0.5,2728,,F,0.7634191894531241,317,CJ207,cj207-ctbr-c30b,c30b,CJ207,5.660576,16.753845,Hidden,0.467,Medial intraparietal area of cortex,The CTB-red injection was contained within the limits of the medial intraparietal area (MIP) according to the criteria proposed by Paxinos et al. (2012).,L,CJ207-CTBr,-5.94673904262875,2.12679643301344,2015-03-20,16.107,MIP,4.215,"This animal received 4 tracer injections, but the DY injection invaded the white matter extensively and has not been analysed. The DY injection site is visible in section c30a.",-4.370336303710937,https://www.marmosetbrain.org/goto/CJ207/c30b/16.753845/5.660576/3,2020-10-20,2020-10-07,CTBr
228,-0.5,2728,,M,0.259999999999998,353,CJ214,cj214-ctbgr-c31b,c31b,CJ214,4.924975,15.562077,Hidden,0.44,Medial intraparietal area of cortex,"The CTBgr injection was centred in the Medial Intraparietal area (MIP, with possible invasion of the adjacent Ventral Intraparietal area (VIP). It included all layers of cortex.",L,CJ214-CTBgr,-6.72185405859107,2.16769974139129,2016-12-27,16.276,MIP,3.408,"This animal had 4 good injections, 2 in prefrontal cortex (CTBr and DY), 1 in posterior parietal cortex (CTBg) and 1 in visual area MT (FB)",-4.959999999999999,https://www.marmosetbrain.org/goto/CJ214/c31b/15.562077/4.924975/3,2021-07-13,2021-06-28,CTBgr
229,-0.5,2744,9.0,F,,64,CJ84,cj84-fb-c15a,c15a,CJ84,8.159193,2.940879,Active,0.245,"Parietal area PG, medial part (cortex)",FB injection near the ventral limit of area PGM (7m).,L,CJ84-FB,-11.4949111938477,2.4490807056427,2003-11-07,12.9,PGM,0.7,"Note: injections were in left hemisphere, images are flipped for consistency with other cases.",,https://www.marmosetbrain.org/goto/CJ84/c15a/2.940879/8.159193/3,2008-06-12,2008-06-03,FB
230,-0.5,2744,13.0,M,,168,CJ80,cj80-dy-c32a,c32a,CJ80,6.873047,14.070112,Active,0.2,"Parietal area PG, medial part (cortex)",The DY injection was restricted to cytoarchitectural area PGM. ,R,CJ80-DY,-9.77211666107178,1.5908077955246,2006-04-07,14.15,PGM,0.5,"
This animal had injections directed to the posterior cingulate region. The right hemisphere (on the left of the images) had damage incurred during the surgery for injection but the injected hemisphere had no damage.",,https://www.marmosetbrain.org/goto/CJ80/c32a/14.070112/6.873047/3,2007-12-12,2007-11-29,DY
231,-0.5,2728,15.0,F,,93,CJ55,cj55-fe-c21a,c21a,CJ55,6.795428,7.006872,Active,0.05,Medial intraparietal area of cortex," FE injection in the medial parietal cortex, area MIP according to registration to the Paxinos et al. 2012 atlas. However there was topographically organised label in the upper quadrant representation of various extrastriate areas, including DM, MT, V3, V4t, and MST. Based on what is known about the connections of MIP in the macaque, this suggests that the injection significantly included more caudal cortex (probably the dorsoanterior area, V3a), or that the atlas is incorrect about the extent of MIP in the marmoset. The presence of label in area 6DC (caudal dorsal premotor cortex), retroinsular cortex, and parietal area PE is compatible with involvement of MIP.",L,CJ55-FE,-6.03717613220215,1.05791425704956,2002-01-02,16.47,MIP,2.93,This animal had 4 injections in the posterior parietal region.,,https://www.marmosetbrain.org/goto/CJ55/c21a/7.006872/6.795428/3,2005-11-13,2005-10-29,FE
232,-0.5,2744,,F,1.9509785461425757,290,CJ189NM,cj189nm-ctbr-c14c,c14c,CJ189NM,6.02952,1.938578,Hidden,0.015,"Parietal area PG, medial part (cortex)","The CTB-red injection was placed in the caudal part of medial parietal area PGM, near the border with the medial visual cortex (area 19M). The pattern of label, which avoid most of the classical extrastriate cortex, indicates that area 19M was not included in the effective injection site.",L,CJ189NM-CTBr,-11.3878517744152,3.59360710761534,2015-02-15,14.699,PGM,0.589,This animal had 4 effective injections.,-9.913407707214354,https://www.marmosetbrain.org/goto/CJ189NM/c14c/1.938578/6.02952/3,2017-10-11,2017-06-23,CTBr
233,-0.5,2744,13.0,F,,198,CJ189,cj189-ctbr-c14c,c14c,CJ189,6.029518,1.938577,Hidden,0.0,"Parietal area PG, medial part (cortex)","The CTB-red injection was placed in the caudal part of medial parietal area PGM, near the border with the medial visual cortex (area 19M). The pattern of label, which avoid most of the classical extrastriate cortex, indicates that area 19M was not included in the effective injection site.",L,CJ189-CTBr,-9.85039234161377,1.94840443134308,2015-02-15,14.3,PGM,0.6,This animal had 4 effective injections.,,https://www.marmosetbrain.org/goto/CJ189/c14c/1.938577/6.029518/3,2017-10-11,2017-06-23,CTBr
234,-0.5,2715,17.0,M,,135,CJ181,cj181-fb-c14d,c14d,CJ181,12.317613,11.560492,Active,0.0,"Temporal area TE, occipital part","The FB injection was well centred in cytoarchitectural area TEO, mostly in the supragranular layers.",R,CJ181-FB,8.15248107910156,1.97631275653839,2014-09-26,4.6,TEO,10.7,"This animal had 2 sets of injections, in the prefrontal cortex and temporal lobe.",,https://www.marmosetbrain.org/goto/CJ181/c14d/11.560492/12.317613/3,2016-12-15,2016-11-28,FB
235,-0.5,2715,17.0,M,2.1199999999999974,371,CJ181NM,cj181nm-fb-c14d,c14d,CJ181NM,12.317613,11.560492,Hidden,-0.379,"Temporal area TE, occipital part","The FB injection was well centred in cytoarchitectural area TEO, mostly in the supragranular layers.",R,CJ181NM-FB,7.42044757352371,3.01542482196567,2014-09-26,4.709,TEO,10.766,"This animal had 2 sets of injections, in the prefrontal cortex and temporal lobe.",8.3,https://www.marmosetbrain.org/goto/CJ181NM/c14d/11.560492/12.317613/3,2016-12-15,2016-11-28,FB
236,-0.5,2715,,F,2.5164748382568334,300,CJ206,cj206-ctbr-c31a,c31a,CJ206,14.035935,23.179918,Hidden,-0.39,"Temporal area TE, occipital part","The CTBr injection was contained in area TEO. It only involved the supragranular layers and, to a smaller extent, layer 4. It encompassed an extensive dorsoventral region, along an elongated injection track.",L,CJ206-CTBr,6.62532345343639,3.42056876929249,2015-03-20,5.803,TEO,10.507,"This animal received 4 tracer injections. The DY injection was in white matter, so it is not illustrated. The injection site is visible in section c29b.",7.789079895019533,https://www.marmosetbrain.org/goto/CJ206/c31a/23.179918/14.035935/3,2020-10-20,2020-10-05,CTBr
237,-0.5,2729,20.0,M,,151,CJ77,cj77-fb-c25b,c25b,CJ77,5.981724,18.672995,Active,-0.5,Occipito-parietal transitional area of cortex,"The FB injection was large (a crystal of FB inserted in the cortex) but was restricted to cortex. It was centred in cytoarchitectural area OPt, but invaded the lateral intraparietal area (LIP) extensively, leading to widespread label in visual areas.",R,CJ77-FB,-2.13150978088379,0.720869839191437,2006-03-26,15.4,OPt,6.9,This animal had 4 tracer injections in posterior parietal cortex but the FE injection was ineffective.,,https://www.marmosetbrain.org/goto/CJ77/c25b/18.672995/5.981724/3,2007-09-03,2007-08-14,FB
238,0.5,2742,,F,,235,CJ203,cj203-ctbr-c15a,c15a,CJ203,7.432787,3.986042,Hidden,0.3,"Area 23 of cortex, ventral part","The CTB-red injection  successfully penetrated the cortex of the shoulder of the calcarine sulcus, leading to a deposit of tracer that covered most layers of area 23V with little leakage into the subjacent white matter. The halo may have slightly encroached area 30, but if this happened the amount of contamination appears minimal. Of particular interest is the label in the representation of the far periphery of the visual field in multiple areas, including V1 and MT, and the extensive label in area prostriata. This reveals connections reciprocal to those reported by Palmer and Rosa (2006, Our J Neurosci 24: 2389–2405) confirming a visual function for area 23V.",L,CJ203-CTBr,-12.8931922912598,2.62549376487732,2016-11-14,12.1,A23V,1.9,"This animal received 4 injections, but only two satisfied the inclusion criteria: a DY injection in posterior parietal area PG, and a CTB-red injection in the retrosplenial cortex (area 23V).",,https://www.marmosetbrain.org/goto/CJ203/c15a/3.986042/7.432787/3,2019-11-11,2019-10-22,CTBr
239,0.5,2742,,F,2.689794349670411,294,CJ203NM,cj203nm-ctbr-c15a,c15a,CJ203NM,7.432787,3.986042,Hidden,-0.015,"Area 23 of cortex, ventral part","The CTB-red injection  successfully penetrated the cortex of the shoulder of the calcarine sulcus, leading to a deposit of tracer that covered most layers of area 23V with little leakage into the subjacent white matter. The halo may have slightly encroached area 30, but if this happened the amount of contamination appears minimal. Of particular interest is the label in the representation of the far periphery of the visual field in multiple areas, including V1 and MT, and the extensive label in area prostriata. This reveals connections reciprocal to those reported by Palmer and Rosa (2006, Our J Neurosci 24: 2389–2405) confirming a visual function for area 23V.",L,CJ203NM-CTBr,-13.7691461776816,5.06710520332842,2016-11-14,12.111,A23V,1.581,"This animal received 4 injections, but only two satisfied the inclusion criteria: a DY injection in posterior parietal area PG, and a CTB-red injection in the retrosplenial cortex (area 23V).",-12.88083885192871,https://www.marmosetbrain.org/goto/CJ203NM/c15a/3.986042/7.432787/3,2019-11-11,2019-10-22,CTBr
240,1.0,2745,,F,4.939999999999998,299,CJ215,cj215-dy-c28b,c28b,CJ215,8.312494,17.004914,Hidden,-0.201,Prostriate area,"The DY injection was centred on area prostriata. Some of the tracer was deposited in the white matter just adjacent to the calcarine sulcus, but there was no evidence of leakage up the track into parts of the parietal lobe.",L,CJ215-DY,-15.9057416845965,7.5462931749741,2018-01-03,11.68,ProSt,4.603,This animal had 4 effective tracer injections,-14.799999999999999,https://www.marmosetbrain.org/goto/CJ215/c28b/17.004914/8.312494/3,2021-07-13,2021-06-30,DY
241,1.0,2754,10.0,M,,47,CJ50,cj50-fr-c23a,c23a,CJ50,8.759179,10.091746,Active,-0.443104633402,Visual area 4 (ventrolatereral anterior area),"FR injection at the peripheral lower quadrant representation of area V4 (ventrolateral anterior area). Distribution of label indicates little or no involvement of adjacent parietal area Opt. Note more restricted distribution of label in the frontal and posterior cingulate regions, in comparison with the DY injection in PG/ OPt",L,CJ50-FR,-0.392726629972458,1.00514769554138,2000-03-19,13.6755904862,V4(VLA),8.31408845904,Animal with injections in the ventral part of the occipitoparietal transition cortex.,,https://www.marmosetbrain.org/goto/CJ50/c23a/10.091746/8.759179/3,2003-03-14,2003-03-04,FR
242,1.0,2745,13.0,F,,201,CJ189,cj189-dy-c13b,c13b,CJ189,8.242567,6.38317,Hidden,-0.45,Prostriate area,"The diamidino yellow was well centred in area prostriata. There was no evidence of leakage up the track, and involvement of the white matter was minimal, and only adjacent to the cortex.",L,CJ189-DY,-14.7514562606812,5.64377927780151,2015-02-15,11.6,ProSt,4.4,This animal had 4 effective injections.,,https://www.marmosetbrain.org/goto/CJ189/c13b/6.38317/8.242567/3,2017-10-11,2017-06-23,DY
243,1.0,2753,3.0,M,,71,CJ19,cj19-fe-m6a,m6a,CJ19,3.835041,19.565147,Active,-0.5,Visual area 3A (dorsoanterior area),FE injection in the caudal part of the dorsoanterior area (DA/ V3a).,L,CJ19-FE,-4.88682556152344,2.14045119285583,1994-04-08,16.68,V3A(DA),3.52,"CJ19 was one of the first neuroanatomical tracing cases from the Rosa laboratory. At that stage we were very much in the process of learning how to process marmoset brain tissue, so the histology was...sub-optimal. There are no Nissls available, and an attempt at a gold chloride myelin stain (sections illustrated) is all that remained.
The cell plots in this case were performed manually using a camera lucida. Some of the original pencil plots are shown (sections m16a-16g). 
The registration to a template in this case was based on the brain external morphology only, since the histology was not compatible with the pipeline described by Majka et al. (2016; J Comp Neurol 524:2161–2181). Nonetheless, assignment of cells in the cortex to areas correlates very well with manual expert assessment, so the flat maps presented appear accurate.
The survival time (3 days) albeit short in comparison with later cases was well sufficient to result in clearly labeled cell bodies from both tracers.",,https://www.marmosetbrain.org/goto/CJ19/m6a/19.565147/3.835041/3,1996-05-02,1996-04-29,FE
244,1.0,2754,,F,1.0999999999999979,269,W6DR,w6dr-fr-c27b,c27b,W6DR,7.924594,20.134056,Hidden,-0.606,Visual area 4 (ventrolatereral anterior area),The FR injection was in the peripheral lower quadrant representation of area V4,L,W6DR-FR,-1.33466236476631,3.09445549469996,2008-11-06,13.557,V4(VLA),8.189,"This animal had a large V1 lesion in the left hemisphere, which encompassed the central and near-peripheral representations but spared the far periphery in the calcarine sulcus. The lesion was created at the age of 6 weeks postnatal.
After reaching adulthood this animal received 2 injections (FB and DY) in the left (V1 lesion) hemisphere. It also received FE and FR injections in the right (non-lesioned) hemisphere.",-0.16000000000000014,https://www.marmosetbrain.org/goto/W6DR/c27b/20.134056/7.924594/3,2010-05-05,2010-04-20,FR
245,1.0,2745,,F,5.505328979492187,293,CJ189NM,cj189nm-dy-c13b,c13b,CJ189NM,8.24257,6.38317,Hidden,-0.64,Prostriate area,"The diamidino yellow was well centred in area prostriata. There was no evidence of leakage up the track, and involvement of the white matter was minimal, and only adjacent to the cortex.",L,CJ189NM-DY,-15.6487503424837,8.19930006525945,2015-02-15,12.015,ProSt,4.842,This animal had 4 effective injections.,-14.834024429321287,https://www.marmosetbrain.org/goto/CJ189NM/c13b/6.38317/8.24257/3,2017-10-11,2017-06-23,DY
246,1.0,2754,15.0,F,2.19480716705322,202,CJ185,cj185-ctbr-c13c,c13c,CJ185,8.855817,9.870708,Hidden,-1.498,Visual area 4 (ventrolatereral anterior area),"The CTB-red injection was restricted to area V4, lower quadrant representation. Note that this pattern of label is represented by one in 400 µm, not 1 in 200 µm as usual, due to substantial fading of the tracer in the alternate series.",L,CJ185-CTBr,0.511114025560699,4.07236216292302,2014-09-24,11.761,V4(VLA),8.924,"This animal had 4 injections, but only 3 are presented since a CTB-green injection in peripheral V1 revealed substantial white matter leakage, which led to labeled infra granular neurones in the central representations of various visual areas.",1.0793898773193362,https://www.marmosetbrain.org/goto/CJ185/c13c/9.870708/8.855817/3,2017-08-23,2017-08-08,CTBr
247,1.0,2753,,F,2.0,302,CJ206,cj206-ctbgr-c27a,c27a,CJ206,5.32675,17.306046,Hidden,-1.556,Visual area 3A (dorsoanterior area),"The CTBgr injection was in the ventral part of area V3a. Based on registration to the template the caudal extent of the injection halo appears to have involved area V6, but this is not supported by the fact that there are no labeled neutrons in V1 (compare, e.g., with CJ52-FR, an adjacent V6 injection).",L,CJ206-CTBgr,-5.2609942547417,4.14912241570391,2015-03-20,15.562,V3A(DA),4.649,"This animal received 4 tracer injections. The DY injection was in white matter, so it is not illustrated. The injection site is visible in section c29b.",-4.059999999999999,https://www.marmosetbrain.org/goto/CJ206/c27a/17.306046/5.32675/3,2020-10-20,2020-10-05,CTBgr
248,1.0,2754,16.0,M,,162,CJ182,cj182-dy-c13a,c13a,CJ182,14.153308,12.938769,Active,-1.65,Visual area 4 (ventrolatereral anterior area),"The DY injection was well centred in the representation of central vision in area V4 (ventrolateral anterior area), mostly in the supragranular and granular layers",R,CJ182-DY,5.49525690078735,3.08764624595642,2014-03-15,7.45,V4(VLA),10.6,This animal had 3 effective injections in the rostral visual cortex and superior temporal region.,,https://www.marmosetbrain.org/goto/CJ182/c13a/12.938769/14.153308/3,2017-05-31,2017-05-15,DY
249,1.0,2753,14.0,F,,96,CJ21,cj21-fb-9b,9b,CJ21,3.400095,23.553406,Active,-1.8,Visual area 3A (dorsoanterior area),"The FB injection was located mostly within the dorsoanterior area (DA, or V3a), but crossed its caudal border with area DM (V6), leading to strong label in V1 near the upper vertical meridian representation. This was used as an example of injection involving the rostral border of DM in Rosa et al. 2005 (J Comp Neurol 483: 164-191; Fig. 12A).",L,CJ21-FB,-4.02637434005737,2.14125561714172,1996-06-18,16.3,V3A(DA),4.8,"This is an early case in which injections were combined with electrophysiology (see Figs. 13, 15 in Rosa and Tweedale 2000; J Comp Neurol 422: 621-651). Plots of labeled neurons were obtained for every second section (1 in 400 µm).
This case had damage near the midline (visible in sections 1-5) caused by a large injection of a third tracer (Fluorogold). This injection was not reconstructed electronically, but a manual record is available (Fig. 16 in the paper above). 
Registration of the V1/ V2 border was not optimal but the comparison of automated and expert-based distributions of labeled neurons to areas (compare with Rosa and Tweedale 2000) indicates that the results of the automated procedure are reliable throughout most, if not all of the labeled regions.",,https://www.marmosetbrain.org/goto/CJ21/9b/23.553406/3.400095/3,1999-09-12,1999-08-29,FB
250,1.0,2754,16.0,M,,161,CJ182,cj182-ctbgr-c13b,c13b,CJ182,12.034359,12.687115,Active,-1.9,Visual area 4 (ventrolatereral anterior area),CTB-green injection was in the representation of the lower quadrant in area V4 (ventrolateral anterior area).,R,CJ182-CTBgr,3.54316663742065,2.62026834487915,2014-03-15,9.8,V4(VLA),10.0,This animal had 3 effective injections in the rostral visual cortex and superior temporal region.,,https://www.marmosetbrain.org/goto/CJ182/c13b/12.687115/12.034359/3,2017-05-31,2017-05-15,CTBgr
251,1.0,2754,14.0,F,,220,CJ192,cj192-ctbr-c12b,c12b,CJ192,11.206278,11.348505,Hidden,-2.6,Visual area 4 (ventrolatereral anterior area),"CTB-red was restricted to area V4 (ventrolateral anterior area), involving primarily the supra granular and granular layers in the central representation of the lower quadrant.",L,CJ192-CTBr,3.45622158050537,3.44095492362976,2015-04-25,9.3,V4(VLA),9.9,"This animal had 4 tracer injections, of which 3 (DY, FB and CTB-red) were restricted to cortex, and 1 (CTB-green) included white matter. The same animal was also used to obtain electrophysiological recordings in a non-recovery experiment following the survival time required by the tracers; electrode tracks are visible in several sections. 
Some damage to the frontal lobe tissue occurred during extraction of the brain from the skull post-perfusion; this is evident between sections r4a-r5d (areas 12/ 47 and 8aV), and r5d-r8b (area 8b). This may have affected cell counts in these areas. ",,https://www.marmosetbrain.org/goto/CJ192/c12b/11.348505/11.206278/3,2017-11-21,2017-11-07,CTBr
252,1.5,2747,9.0,F,,66,CJ84,cj84-fr-c14c,c14c,CJ84,8.799726,2.696069,Active,-0.3,"Area 19 of cortex, medial part","Small FR injection in the supragranular layers, near the ventral limit of area 19M.",L,CJ84-FR,-11.4182844161987,2.94107365608215,2003-11-07,12.6,A19M,0.65,"Note: injections were in left hemisphere, images are flipped for consistency with other cases.",,https://www.marmosetbrain.org/goto/CJ84/c14c/2.696069/8.799726/3,2008-06-12,2008-06-03,FR
253,2.5,2746,14.0,F,,97,CJ21,cj21-dy-12c,12c,CJ21,3.96215,24.739941,Active,-3.2,"Area 19 of cortex, dorsointermediate part","The DY injection was located in the currently poorly understood subdivision of cytoarchitectural area 19 that is located immediately ventral to the central upper quadrant representation in area DM (area 19 dorsointermediate, 19DI of Paxinos et al. 2012). This resulted in a distinct pattern of label in comparison with adjacent areas, which includes sparse label in V1, and frontal label that extends into the lateral orbitofrontal surface. Topographic analysis of the labeled patches in V1, V2 and MT indicates that this injection involved a central visual field representation near the horizontal meridian and upper quadrant.",L,CJ21-DY,-2.34932470321655,3.46456480026245,1996-06-18,15.3,A19DI,6.5,"This is an early case in which injections were combined with electrophysiology (see Figs. 13, 15 in Rosa and Tweedale 2000; J Comp Neurol 422: 621-651). Plots of labeled neurons were obtained for every second section (1 in 400 µm).
This case had damage near the midline (visible in sections 1-5) caused by a large injection of a third tracer (Fluorogold). This injection was not reconstructed electronically, but a manual record is available (Fig. 16 in the paper above). 
Registration of the V1/ V2 border was not optimal but the comparison of automated and expert-based distributions of labeled neurons to areas (compare with Rosa and Tweedale 2000) indicates that the results of the automated procedure are reliable throughout most, if not all of the labeled regions.",,https://www.marmosetbrain.org/goto/CJ21/12c/24.739941/3.96215/3,1999-09-12,1999-08-29,DY
254,3.0,2757,,F,2.719999999999999,333,CJ210,cj210-ctbgr-c23a,c23a,CJ210,5.379258,14.288952,Hidden,-1.946,Visual area 6 (dorsomedial area),"The CTB-green injection was contained in the peripheral lower quadrant representation of area V6 (dorsomedial area).
",L,CJ210-CTBgr,-8.76260489868621,4.8818027053746,2016-02-15,16.855,V6(DM),1.119,"This animal had 4 tracer injections, but the DY injection was not plotted given extensive track left in the white matter (visible in section c27b).",-7.479999999999999,https://www.marmosetbrain.org/goto/CJ210/c23a/14.288952/5.379258/3,2020-10-27,2020-10-14,CTBgr
255,3.0,2757,16.0,M,,183,CJ52,cj52x-fr-c11b,c11b,CJ52X,6.143414,6.885803,Active,-2.1,Visual area 6 (dorsomedial area),"FR injection at the rostral border of area DM, in the upper quadrant representation. Manual reconstruction of this case was illustrated in Figure 7 of Rosa et al. 2009 (J Neurosci 29:4548–4563)",L,CJ52-FR,-4.76318216323853,2.8887619972229,2001-01-25,16.5,V6(DM),3.9,"Note: injections were in left hemisphere, images are flipped for consistency with other cases.

This case underwent a microsimulation experiment, so electrode tracks can be seen within and around the premotor areas.

Quality of Nissl stain is poor in some frontal sections, which led to suboptimal registration to the template in the anterior temporal cortex. In particular, parcellation in sections r10a and r10b was partially removed as the low quality of staining in these regions precluded accurate registration. However, this has not affected assignment of neurons to areas since there were no labelled cells in the anterior temporal cortex. ",,https://www.marmosetbrain.org/goto/CJ52X/c11b/6.885803/6.143414/3,2003-06-05,2003-05-20,FR
256,3.0,2757,16.0,M,,184,CJ52,cj52x-fe-c10b,c10b,CJ52X,6.224151,4.672699,Active,-2.8,Visual area 6 (dorsomedial area),"FE injection restricted to the lower quadrant representation in area DM. Manual reconstruction of this case was illustrated in Figure 10 of Rosa et al. 2009 (J Neurosci 29:4548–4563).
",L,CJ52-FE,-6.54229354858398,3.59628367424011,2001-01-25,17.0,V6(DM),2.3,"Note: injections were in left hemisphere, images are flipped for consistency with other cases.

This case underwent a microsimulation experiment, so electrode tracks can be seen within and around the premotor areas.

Quality of Nissl stain is poor in some frontal sections, which led to suboptimal registration to the template in the anterior temporal cortex. In particular, parcellation in sections r10a and r10b was partially removed as the low quality of staining in these regions precluded accurate registration. However, this has not affected assignment of neurons to areas since there were no labelled cells in the anterior temporal cortex. ",,https://www.marmosetbrain.org/goto/CJ52X/c10b/4.672699/6.224151/3,2003-06-05,2003-05-20,FE
